Date,price
1,25989
2,25989
3,25989
4,25989
5,25989
6,25989
7,25989
8,25989
9,25989
10,25989
11,25989
12,25989
13,25989
14,25989
15,25989
16,25989
17,25989
18,25989
19,25989
20,25989
21,25989
22,25989
23,25989
24,25989
25,25989
26,25989
27,25989
28,25989
29,25989
30,25989
31,25989
32,25989
33,25989
34,25989
35,25989
36,25989
37,25989
38,25989
39,25989
40,25989
41,25989
42,25989
43,25989
44,25989
45,25989
46,25989
47,25989
48,25989
49,25989
50,25989
51,25989
52,25989
53,25989
54,25989
55,25989
56,25989
57,25989
58,25989
59,25989
60,25989
61,25989
62,25989
63,25989
64,25989
65,25989
66,25989
67,25989
68,25989
69,25989
70,25989
71,25989
72,25989
73,25989
74,25989
75,25989
76,25989
77,25989
78,25989
79,25989
80,25989
81,25989
82,25989
83,25989
84,25989
85,25989
86,25989
87,25989
88,25989
89,25989
90,25989
91,25989
92,25989
93,25989
94,25989
95,25989
96,25989
97,25989
98,25989
99,25989
100,25989
101,25989
102,25989
103,25989
104,25989
105,25989
106,25989
107,25989
108,25989
109,25989
110,25989
111,25989
112,25989
113,25989
114,25989
115,25989
116,25989
117,25989
118,25989
119,25989
120,25989
121,25989
122,25989
123,25989
124,25989
125,25989
126,25989
127,25989
128,25989
129,25989
130,25989
131,25449
132,25449
133,25449
134,25449
135,25449
136,25449
137,25449
138,25449
139,25449
140,25449
141,25449
142,25449
143,25449
144,25449
145,25449
146,25449
147,25449
148,25449
149,25449
150,25449
151,25899
152,25899
153,25899
154,25899
155,25899
156,25899
157,25899
158,25899
159,25899
160,25899
161,25899
162,25899
163,25899
164,25899
165,25899
166,25899
167,25899
168,25899
169,25899
170,25899
171,25899
172,25899
173,25899
174,25899
175,25899
176,25899
177,25899
178,25899
179,25899
180,25899
181,25549
182,25549
183,25549
184,25549
185,25549
186,25549
187,25549
188,25549
189,25549
190,25549
191,25549
192,25549
193,25549
194,25549
195,25549
196,25549
197,25549
198,25549
199,25549
200,25549
201,25549
202,25989
203,25989
204,25989
205,25989
206,25989
207,25989
208,25989
209,25989
210,25989
211,25989
212,25989
213,25989
214,25989
215,25989
216,25989
217,25989
218,25989
219,25989
220,25989
221,25989
222,25989
223,25989
224,25989
225,25989
226,25989
227,25989
228,25989
229,25989
230,25989
231,25989
232,25989
233,25989
234,25989
235,25989
236,25989
237,25989
238,25989
239,25989
240,25989
241,25989
242,25989
243,25989
244,25989
245,25989
246,25989
247,25989
248,25989
249,25989
250,25989
251,25989
252,25989
253,25989
254,25989
255,25989
256,25989
257,25989
258,25989
259,25989
260,25989
261,25989
262,25989
263,25989
264,25989
265,25989
266,25989
267,25989
268,25989
269,25989
270,25989
271,25989
272,25989
273,25989
274,25989
275,25989
276,25989
277,25989
278,25989
279,25989
280,25989
281,25989
282,25989
283,25989
284,25989
285,24490
286,24490
287,24490
288,24490
289,24490
290,24490
291,24490
292,24490
293,24490
294,24490
295,24490
296,24490
297,24490
298,24490
299,24490
300,24490
301,24490
302,24490
303,24490
304,24490
305,24490
306,24490
307,24490
308,24490
309,24490
310,24490
311,24490
312,24490
313,24490
314,24490
315,24490
316,24490
317,24490
318,24490
319,24490
320,24490
321,25990
322,25990
323,25990
324,25990
325,25990
326,25990
327,25990
328,25990
329,25990
330,25990
331,25990
332,25990
333,25990
334,25990
335,25990
336,25990
337,25990
338,25990
339,25990
340,25990
341,25990
342,25990
343,25990
344,25990
345,25990
346,25990
347,25990
348,25990
349,25990
350,25990
351,25990
352,25990
353,25990
354,25990
355,25990
356,25990
357,25990
358,25990
359,25990
360,25990
361,25990
362,25990
363,25990
364,25990
365,25990
