Date,price
1,8999
2,8999
3,8999
4,8999
5,8999
6,8999
7,8999
8,8999
9,8999
10,8999
11,8999
12,8999
13,8999
14,8999
15,8999
16,8999
17,8999
18,8999
19,8999
20,8999
21,8999
22,8999
23,8999
24,8999
25,8999
26,8999
27,8999
28,8999
29,8999
30,8999
31,8999
32,10999
33,10999
34,10999
35,10999
36,10999
37,10999
38,10999
39,10999
40,10999
41,10999
42,10999
43,10999
44,10999
45,10999
46,10999
47,10999
48,10999
49,10999
50,10999
51,10999
52,10999
53,10999
54,10999
55,10999
56,10999
57,10999
58,10999
59,10999
60,10999
61,10999
62,10999
63,10999
64,10999
65,10999
66,10999
67,10999
68,10999
69,10999
70,10999
71,10999
72,10999
73,10999
74,10999
75,10999
76,10999
77,10999
78,10999
79,10999
80,10999
81,10999
82,10999
83,10999
84,10999
85,10999
86,10999
87,10999
88,10999
89,10999
90,10999
91,10999
92,10999
93,10999
94,10999
95,10999
96,10999
97,10999
98,10999
99,10999
100,10999
101,10999
102,10999
103,10999
104,10999
105,10999
106,10999
107,10999
108,10999
109,10999
110,10999
111,10999
112,10999
113,10999
114,10999
115,10999
116,10999
117,10999
118,10999
119,10999
120,10999
121,10999
122,10999
123,10999
124,10999
125,10999
126,10999
127,10999
128,10999
129,10999
130,10999
131,10999
132,10999
133,10999
134,10999
135,10999
136,10999
137,10999
138,10999
139,8999
140,8999
141,8999
142,8999
143,8999
144,8999
145,8999
146,8999
147,8999
148,8999
149,8999
150,8999
151,8999
152,8999
153,8999
154,8999
155,8999
156,8999
157,8999
158,8999
159,8999
160,8999
161,8999
162,8999
163,8999
164,8999
165,8999
166,8999
167,8999
168,8999
169,8999
170,8999
171,8999
172,8999
173,8999
174,8999
175,8999
176,8999
177,8999
178,8999
179,8999
180,8999
181,8999
182,8999
183,8999
184,8999
185,8999
186,8999
187,8999
188,8999
189,8999
190,8999
191,8999
192,8999
193,8999
194,8999
195,8999
196,8999
197,8999
198,8999
199,8999
200,8999
201,8999
202,8999
203,8999
204,8999
205,8999
206,8999
207,8999
208,8999
209,8999
210,8999
211,8999
212,8999
213,8999
214,8999
215,8999
216,8999
217,8999
218,8999
219,8999
220,8999
221,8999
222,8999
223,8999
224,8999
225,8999
226,8999
227,8999
228,10999
229,10999
230,10999
231,10999
232,10999
233,10999
234,10999
235,10999
236,10999
237,10999
238,8999
239,8999
240,8999
241,8999
242,8999
243,8999
244,8999
245,10999
246,10999
247,10999
248,10999
249,10999
250,10999
251,10999
252,10999
253,10999
254,10999
255,10999
256,10999
257,10999
258,10999
259,10999
260,10999
261,10999
262,10999
263,10999
264,10999
265,8999
266,10999
267,10999
268,10999
269,10999
270,10999
271,10999
272,10999
273,10999
274,10999
275,10999
276,10999
277,10999
278,10999
279,10999
280,10999
281,10999
282,10999
283,10999
284,10999
285,10999
286,10999
287,10999
288,10999
289,10999
290,10999
291,10999
292,10999
293,10999
294,10999
295,10999
296,10999
297,10999
298,10999
299,10999
300,10999
301,10999
302,10999
303,10999
304,10999
305,10999
306,10999
307,10999
308,10999
309,10999
310,10999
311,10999
312,10999
313,10999
314,8999
315,8999
316,8999
317,8999
318,8999
319,8999
320,8999
321,8999
322,8999
323,8999
324,8999
325,8999
326,8999
327,8999
328,8999
329,8999
330,8999
331,8999
332,8999
333,8999
334,8999
335,8999
336,8999
337,8999
338,8999
339,8999
340,8999
341,8999
342,8999
343,8999
344,8999
345,8999
346,9500
347,9500
348,9500
349,9500
350,9500
351,9500
352,9500
353,9500
354,9500
355,9500
356,9500
357,9500
358,9500
359,9500
360,9500
361,9500
362,9500
363,9500
