Date,price
1,16999
2,16999
3,16999
4,16999
5,16999
6,16999
7,16999
8,16999
9,16999
10,16999
11,16999
12,16999
13,16999
14,16999
15,16999
16,16999
17,16999
18,16999
19,16999
20,16999
21,16999
22,16999
23,16999
24,16999
25,16999
26,16999
27,16999
28,16999
29,16999
30,16999
31,16999
32,16999
33,16999
34,16999
35,16999
36,16999
37,16999
38,16999
39,16999
40,16999
41,16999
42,16999
43,16999
44,16999
45,16999
46,16999
47,16999
48,16999
49,16999
50,16999
51,16999
52,16999
53,16999
54,16999
55,16999
56,16999
57,16999
58,16999
59,16999
60,16999
61,16999
62,16999
63,16999
64,16999
65,16999
66,16999
67,16999
68,16999
69,16999
70,16999
71,16999
72,16999
73,16999
74,16999
75,16999
76,16999
77,16999
78,16999
79,16999
80,16999
81,16999
82,16999
83,16999
84,16999
85,16999
86,16999
87,16999
88,16999
89,16999
90,16999
91,16999
92,16999
93,16999
94,16999
95,16999
96,16999
97,16999
98,16999
99,16999
100,16999
101,16999
102,16999
103,16999
104,16999
105,16999
106,16999
107,16999
108,16999
109,16999
110,16999
111,16999
112,16999
113,16999
114,16999
115,16999
116,16999
117,16999
118,16999
119,16999
120,16999
121,16999
122,16999
123,16999
124,16999
125,16999
126,16999
127,16999
128,16999
129,16999
130,16999
131,16999
132,16999
133,16999
134,16999
135,16999
136,16999
137,16999
138,16999
139,16999
140,16999
141,16999
142,16999
143,16999
144,16999
145,16999
146,16999
147,16999
148,16999
149,16999
150,16999
151,16999
152,16999
153,16999
154,16999
155,16999
156,16999
157,16999
158,16999
159,16999
160,16999
161,16999
162,16999
163,16999
164,16999
165,16999
166,16999
167,16999
168,16999
169,16999
170,16999
171,16999
172,16999
173,16999
174,16999
175,16999
176,16999
177,16999
178,16999
179,16999
180,16999
181,16999
182,16999
183,16999
184,16999
185,16999
186,16999
187,16999
188,16999
189,16999
190,16999
191,16999
192,16999
193,16999
194,16999
195,16999
196,16999
197,16999
198,16999
199,16999
200,16999
201,16999
202,16999
203,16999
204,16999
205,16999
206,16999
207,16999
208,16999
209,16999
210,16999
211,16999
212,16999
213,16999
214,16999
215,16999
216,16999
217,16999
218,16999
219,16999
220,16999
221,16999
222,16999
223,16999
224,16999
225,16999
226,16999
227,16999
228,16999
229,16999
230,16999
231,16999
232,16999
233,16999
234,16999
235,16999
236,16999
237,16999
238,16999
239,16999
240,16999
241,16999
242,16999
243,16999
244,16999
245,16999
246,16999
247,16999
248,16999
249,16999
250,16999
251,16999
252,16999
253,16999
254,16999
255,16999
256,16999
257,16999
258,16999
259,16999
260,16999
261,16999
262,16999
263,16999
264,16999
265,16999
266,16999
267,16999
268,16999
269,16999
270,16999
271,16999
272,16999
273,16999
274,16999
275,16999
276,16999
277,16999
278,16999
279,16999
280,16999
281,16999
282,16999
283,16999
284,16999
285,16999
286,16999
287,16999
288,16999
289,16999
290,16999
291,16999
292,16999
293,16999
294,16999
295,16999
296,16999
297,16999
298,16999
299,16999
300,16999
301,16999
302,16999
303,16999
304,16999
305,16999
306,16999
307,16999
308,16999
309,16999
310,16999
311,16999
312,16999
313,16999
314,16999
315,16999
316,16999
317,16999
318,16999
319,16999
320,16999
321,16999
322,16999
323,16999
324,16999
325,16999
326,16999
327,16999
328,16999
329,16999
330,16999
331,16999
332,16999
333,16999
334,16999
335,16999
336,16999
337,16999
338,16999
339,16999
340,16999
341,16999
342,16999
343,16999
344,16999
345,16999
346,16999
347,16999
348,16999
349,16999
350,16999
351,16999
352,16999
353,16999
354,16999
355,16999
356,16999
357,16999
358,16999
359,16999
360,16999
361,16999
362,16999
363,16999
364,16999
365,16999
366,16999
367,14490
368,14490
369,14490
370,14490
371,14490
372,14490
373,16999
374,16999
375,16999
376,16999
377,16999
378,16999
379,16999
380,14490
381,16999
382,16999
383,16999
384,16999
385,16999
386,16999
387,16999
388,16999
389,16999
390,16999
391,16999
392,16999
393,16999
394,16999
395,16999
396,16999
397,16999
398,16999
399,16999
400,16999
401,16999
402,16999
403,16999
404,16999
405,16999
406,16999
407,16999
