Date,price
1,42928
2,42928
3,42928
4,42928
5,42928
6,42928
7,42928
8,42928
9,42928
10,42928
11,42928
12,42928
13,42928
14,42928
15,42928
16,42928
17,42928
18,42928
19,42928
20,42928
21,42928
22,42928
23,42928
24,42928
25,42928
26,42928
27,42928
28,42928
29,42928
30,42928
31,42928
32,42928
33,47116
34,47116
35,47116
36,47116
37,47116
38,47116
39,47116
40,47116
41,47116
42,47116
43,47116
44,47116
45,47116
46,47116
47,47116
48,47116
49,47116
50,47116
51,47116
52,47116
53,47116
54,47116
55,47116
56,47116
57,47116
58,47116
59,47116
60,47116
61,47116
62,47116
63,47116
64,47116
65,47116
66,47116
67,47116
68,47116
69,47116
70,47116
71,47116
72,47116
73,47116
74,47116
75,47116
76,47116
77,47116
78,47116
79,47116
80,47116
81,47116
82,47116
83,47116
84,47116
85,47116
86,47116
87,47116
88,47116
89,47116
90,47116
91,47116
92,47116
93,47116
94,47116
95,47116
96,47116
97,47116
98,47116
99,47116
100,47116
101,47116
102,47116
103,46724
104,46724
105,46724
106,46724
107,46724
108,46724
109,46724
110,46724
111,46724
112,46724
113,46724
114,46724
115,46724
116,46724
117,46724
118,46724
119,46724
120,46724
121,46724
122,46724
123,46724
124,46724
125,46724
126,46724
127,46724
128,46724
129,46724
130,46724
131,46724
132,46724
133,46724
134,48098
135,48098
136,48098
137,48098
138,48098
139,48098
140,48098
141,48098
142,48098
143,48098
144,48098
145,48098
146,48098
147,48098
148,48098
149,45075
150,45075
151,45075
152,45075
153,45075
154,45075
155,45075
156,45075
157,45075
158,45075
159,45075
160,45075
161,45075
162,45075
163,45075
164,45075
165,45075
166,45075
167,45075
168,45075
169,45075
170,45075
171,45075
172,45075
173,45075
174,45075
175,45075
176,45075
177,45075
178,45075
179,45075
180,45075
181,45075
182,45075
183,45075
184,45075
185,45075
186,45075
187,45075
188,45075
189,45075
190,45075
191,45075
192,45075
193,45075
194,45075
195,45075
196,45075
197,45075
198,45075
199,45075
200,45075
201,45075
202,45075
203,45075
204,45075
205,45075
206,45075
207,45075
208,45075
209,45075
210,45075
211,49472
212,49472
213,49472
214,49472
215,49472
216,49472
217,49472
218,49472
219,49472
220,49472
221,49472
222,49472
223,49472
224,49472
225,49472
226,49472
227,49472
228,49472
229,49472
230,49472
231,49472
232,49472
233,49472
234,49472
235,49472
236,49472
237,49472
238,49472
239,49472
240,49472
241,49472
242,49472
243,49472
244,49472
245,49472
246,49472
247,49472
248,49472
249,49472
250,49472
251,49472
252,49472
253,49472
254,49472
255,49472
256,49472
257,49472
258,49472
259,49472
260,49472
261,49472
262,49472
263,49472
264,49472
265,49472
266,49472
267,49472
268,49472
269,49472
270,49472
271,49472
272,49472
273,49472
274,49472
275,49472
276,49472
277,49472
278,49472
279,49472
280,49472
281,49472
282,49472
283,49472
284,49472
285,49472
286,49472
287,49472
288,49472
289,49472
290,49472
291,49472
292,49472
293,49472
294,49472
295,49472
296,49472
297,49472
298,49472
299,49472
300,49472
301,49472
302,49472
303,49472
304,49472
305,49472
306,49472
307,49472
308,49472
309,49472
310,49472
311,49472
312,49472
313,49472
314,49472
315,46449
316,46449
317,46449
318,46449
319,46449
320,46449
321,46449
322,46449
323,46449
324,46449
325,46449
326,46449
327,46449
328,46449
329,46449
330,46449
331,46449
332,46449
333,46449
334,46449
335,46449
336,46449
337,46449
338,46449
339,46449
340,46449
341,46449
342,46449
343,46449
344,46449
345,46449
346,46449
347,46449
348,46449
349,46449
350,46449
351,46449
352,46449
353,46449
354,46449
355,46449
356,46449
357,46449
358,46449
359,46449
360,46449
361,46449
362,46449
363,46449
364,46449
365,46449
366,46449
367,46449
368,46449
369,46449
370,46449
371,46449
372,46449
373,46449
374,46449
375,46449
376,46449
377,46449
378,46449
379,46449
380,46449
381,46449
382,46449
383,46449
