Date,price
293,20300
294,20300
295,20300
296,20300
297,20300
298,20300
299,20300
300,20300
301,20300
302,20300
303,20300
304,20300
305,20300
306,20300
307,20300
308,20300
309,20300
310,20300
311,20300
312,20300
313,20300
314,20300
315,20300
316,20300
317,20300
318,20300
319,20300
320,16700
321,16700
322,16700
323,16700
324,16700
325,20300
326,20300
327,20300
328,20300
329,20300
330,20300
331,20300
332,20300
333,20300
334,20300
335,20300
336,20300
337,20300
338,20300
339,20300
340,20300
341,20300
342,20300
343,20300
344,20300
345,20300
346,20300
347,20300
348,20300
349,20300
350,20300
351,20300
352,20300
353,20300
354,20300
355,20300
356,20300
357,20300
358,20300
359,20300
360,20300
361,20300
362,20300
363,20300
364,20300
365,20300
366,20300
367,20300
368,20300
369,20300
370,20300
371,20300
372,20300
373,20300
374,20300
375,20300
376,20300
377,20300
378,20300
379,20300
380,20300
381,20300
382,20300
383,20300
384,20300
385,20300
386,20300
387,20300
388,20300
389,20300
390,20300
391,20300
392,20300
393,20300
394,20300
395,20300
396,20300
397,20300
398,20300
399,20300
400,20300
401,20300
402,20300
403,20300
404,20300
405,20300
406,20300
407,20300
408,20300
409,20300
410,20300
411,20300
412,20300
413,20300
414,20300
415,20300
416,20300
417,20300
418,20300
419,20300
420,20300
421,20300
422,20300
423,20300
424,20300
425,20300
426,20300
427,20300
428,20300
429,20300
430,20300
431,20300
432,20300
433,20300
434,20300
435,20300
436,20300
437,20300
438,20300
439,20300
440,20300
441,20300
442,20300
443,20300
444,20300
445,20300
446,20300
447,20300
448,20300
449,20300
450,20300
451,20300
452,20300
453,20300
454,20300
455,20300
456,20300
457,20300
458,20300
459,20300
460,20300
461,20300
462,20300
463,20300
464,20300
465,20300
466,20300
467,20300
468,20300
469,20300
470,20300
471,20300
472,20300
473,20300
474,20300
475,20300
476,20300
477,20300
478,20300
479,20300
480,20300
481,20300
482,20300
483,20300
484,20300
485,20300
486,20300
487,20300
488,20300
489,20300
490,20300
491,20300
492,20300
493,20300
494,20300
495,20300
496,20300
497,20300
498,20300
499,20300
500,20300
501,20300
502,20300
503,20300
504,20300
505,20300
506,20300
507,20300
508,20300
509,20300
510,20300
511,20300
512,20300
513,20300
514,20300
515,20300
516,20300
517,20300
518,20300
519,20300
520,20300
521,20300
522,20300
523,20300
524,20300
525,20300
526,20300
527,20300
528,20300
529,20300
530,20300
531,20300
532,20300
533,20300
534,20300
535,20300
536,20300
537,20300
538,20300
539,20300
540,20300
541,20300
542,20300
543,20300
544,20300
545,20300
546,20300
547,20300
548,20300
549,20300
550,20300
551,20300
552,20300
553,20300
554,20300
555,20300
556,20300
557,20300
558,20300
559,20300
560,20300
561,20300
562,20300
563,20300
564,20300
565,20300
566,20300
567,20300
568,17450
569,17450
570,17450
571,17450
572,17450
573,17450
574,17450
575,17450
576,17450
577,17450
578,17450
579,17450
580,17450
581,17450
582,17450
583,17450
584,17450
585,17450
586,17450
587,17450
588,17450
589,17450
590,17450
591,17450
592,17450
593,17450
594,17450
595,17450
596,17450
597,17450
598,17450
599,17450
600,17450
601,17450
602,17450
603,17450
604,17450
605,17450
606,17450
607,17450
608,17450
609,17450
610,17450
611,17450
612,17450
613,17450
614,17450
615,17450
616,17450
617,17450
618,17450
619,17450
620,17450
621,17450
622,17450
623,17450
624,17450
625,17450
626,17450
627,17450
628,17450
629,17450
630,17450
631,17450
632,17450
633,17450
634,17450
635,17450
636,17450
637,17450
638,17450
639,17450
640,17450
641,17450
642,17450
643,17450
644,17450
645,17450
646,17450
647,17450
648,17450
649,17450
650,17450
651,17450
652,17450
653,17450
654,17450
655,17450
656,17450
657,17450
658,17450
659,17450
660,17450
661,17450
662,17450
663,17450
664,17450
665,17450
666,17450
667,17450
668,17450
669,17450
670,17450
671,17450
672,17450
673,17450
674,17450
675,17450
676,17450
677,17450
678,17450
679,17450
680,17450
681,17450
