Date,price
1,17400
2,17700
3,17700
4,17700
5,17700
6,17700
7,17490
8,17490
9,17700
10,17700
11,17700
12,18890
13,18890
14,18890
15,18890
16,18890
17,18890
18,18890
19,18890
20,18890
21,18890
22,18890
23,18890
24,18890
25,18890
26,18890
27,18890
28,18890
29,18890
30,18890
31,18890
32,18890
33,18890
34,18890
35,18890
36,18890
37,18890
38,18890
39,18890
40,18890
41,18890
42,18890
43,18890
44,18890
45,18890
46,18890
47,18890
48,18890
49,18890
50,18890
51,18890
52,18890
53,18890
54,18890
55,18890
56,18890
57,18890
58,18890
59,18890
60,18890
61,18890
62,18890
63,18890
64,18890
65,18890
66,18890
67,18890
68,18890
69,18890
70,18890
71,18890
72,18890
73,18890
74,18890
75,18890
76,18890
77,18890
78,18890
79,18890
80,18890
81,18890
82,18890
83,18890
84,18890
85,18890
86,18890
87,18890
88,18890
89,18890
90,18890
91,18890
92,18890
93,18890
94,18890
95,18890
96,18890
97,18890
98,18890
99,18890
100,18890
101,18890
102,18890
103,18890
104,18890
105,18890
106,18890
107,18890
108,18890
109,18890
110,18890
111,18890
112,18890
113,18890
114,18890
115,18890
116,18890
117,18890
118,18890
119,18890
120,18890
121,18890
122,18890
123,18890
124,18890
125,18890
126,18890
127,18890
128,18890
129,18890
130,18890
131,18890
132,18890
133,18890
134,18890
135,18890
136,18890
137,18890
138,18890
139,18890
140,18890
141,18890
142,18890
143,18890
144,18890
145,18890
146,18890
147,18890
148,18890
149,18890
150,18890
151,18890
152,18890
153,18890
154,18890
155,18890
156,18890
157,18890
158,18890
159,18890
160,18890
161,18890
162,18890
163,18890
164,18890
165,18890
166,18890
167,18890
168,18890
169,18890
170,18890
171,18890
172,18890
173,18890
174,18890
175,18890
176,18890
177,18890
178,18890
179,18890
180,18890
181,18890
182,18890
183,18890
184,18890
185,18890
186,18890
187,18890
188,18890
189,18890
190,18890
191,18890
192,18890
193,18890
194,18890
195,18890
196,18890
197,18890
198,18890
199,18890
200,18890
201,18890
202,18890
203,18890
204,18890
205,18890
206,18890
207,18890
208,18890
209,18890
210,18890
211,18890
212,18890
213,18890
214,18890
215,18890
216,18890
217,18890
218,18890
219,18890
220,18890
221,18890
222,18890
223,18890
224,18890
225,18890
226,18890
227,18890
228,18890
229,18890
230,18890
231,18890
232,18890
233,18890
234,18890
235,18890
236,18890
237,18890
238,18890
239,18890
240,18890
241,18890
242,18890
243,18890
244,18890
245,18890
246,18890
247,18890
248,18890
249,18890
250,18890
251,18890
252,18890
253,18890
254,18890
255,18890
256,18890
257,18890
258,18890
259,18890
260,18890
261,18890
262,18890
263,18890
264,18890
265,18890
266,18890
267,18890
268,18890
269,18890
270,18890
271,18890
272,18890
273,18890
274,18890
275,18890
276,18890
277,18890
278,18890
279,18890
280,18890
281,18890
282,18890
283,18890
284,18890
285,18890
286,18890
287,18890
288,18890
289,18890
290,18890
291,18890
292,18890
293,18890
294,18890
295,18890
296,18890
297,18890
298,18890
299,18890
300,18890
301,18890
302,18890
303,18890
304,18890
305,18890
306,18890
307,18890
308,18890
309,18890
310,18890
311,18890
312,18890
313,18890
314,18890
315,18890
316,18890
317,18890
318,18890
319,18890
320,18890
321,18890
322,18890
323,18890
324,18890
325,18890
326,18890
327,18890
328,18890
329,18890
330,18890
331,18890
332,18890
333,18890
334,18890
335,18890
336,18890
337,18890
338,18890
339,18890
340,18890
341,18890
342,18890
343,18890
344,18890
345,18890
346,18890
347,18890
348,18890
349,18890
350,18890
351,18890
352,18890
353,18890
354,18890
355,18890
356,18890
357,18890
358,18890
359,18890
360,18890
361,18890
362,18890
363,18890
364,18890
365,18890
366,18890
367,18890
368,18890
369,18890
370,18890
371,18890
372,18890
373,18890
374,18890
375,18890
376,18890
377,18890
378,18890
379,18890
380,18890
381,18890
382,18890
383,18890
384,18890
385,18890
386,18890
387,18890
388,18890
389,18890
390,18890
391,18890
392,18890
393,18890
394,18890
395,18890
396,18890
397,18890
398,18890
399,18890
400,18890
401,18890
402,18890
403,18890
404,18890
405,18890
406,19600
407,19600
408,19600
409,19600
410,19600
411,19600
412,19600
413,19600
414,19600
415,19600
416,19600
417,19600
418,19600
419,19600
420,19600
421,19600
422,19600
423,19600
424,19600
425,19600
426,18290
427,18290
428,18290
429,18290
430,18290
431,18290
432,18290
433,18290
434,18290
435,18290
436,18290
437,18290
438,18290
439,18290
440,18290
441,18290
442,18290
443,18290
444,18290
445,18290
446,18290
447,18290
448,18290
449,18290
450,18290
451,18290
452,18290
453,18290
454,18290
455,18290
456,18290
457,18290
458,18290
459,18290
460,18290
461,18290
462,18290
463,18990
464,18990
