productID,product,URL,price
1,Marvel's Spiderman Miles Morales (PS5),https://www.amazon.in/Marvels-Spiderman-Miles-Morales-PS5/dp/B08L5CXG9H/?_encoding=UTF8&pd_rd_w=M7lfC&content-id=amzn1.sym.6aeb164c-387d-440e-8808-65edf45c4683&pf_rd_p=6aeb164c-387d-440e-8808-65edf45c4683&pf_rd_r=TV5YMF36AH7670GXNXTM&pd_rd_wg=fgYRJ&pd_rd_r=e6acdec5-ddc3-41cd-b72f-b9a1821b6d90&ref_=pd_gw_ci_mcx_mr_hp_atf_m,2333.0
2,Hogwarts Legacy | Standard Edition| PlayStation 5 (PS5),https://www.amazon.in/Hogwarts-Legacy-Standard-PlayStation-PS5/dp/B0BBV2KB8R/ref=d_pd_sbs_sccl_3_5/257-8567426-4202204?pd_rd_w=EN9Qv&content-id=amzn1.sym.fa697102-547e-425b-bc67-26478c036f29&pf_rd_p=fa697102-547e-425b-bc67-26478c036f29&pf_rd_r=XFYAA8EGGHPRGWQM8Y4K&pd_rd_wg=bCu8H&pd_rd_r=e108c67d-ef46-4077-8971-01d14980aae7&pd_rd_i=B0BBV2KB8R&psc=1,4276.0
3,"JUAREZ Octavé JRK660 61-Key Electronic Teaching Keyboard Piano with LED Display | Adapter | Key Note Stickers |Music Sheet Stand| 200 Rhythms | 200 Timbres |40 Demos|USB Output|8 Percussions, With MIC",https://www.amazon.in/gp/product/B08GJVK5GX/ref=s9_acss_bw_cg_hpcg1_2c1_w?pf_rd_m=A1K21FY43GMZF8&pf_rd_s=merchandised-search-7&pf_rd_r=WCH33GPGRKVV4M7E9PM0&pf_rd_t=101&pf_rd_p=07932ce9-03b3-4a81-afed-70592fc95c72&pf_rd_i=3677697031,4948.0
4,"Elgato Stream Deck - Live Content Creation Controller with 15 customizable LCD keys, adjustable stand, for Windows 10 and macOS 10.11 or later",https://www.amazon.in/dp/B06XKNZT1P/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B06XKNZT1P&pd_rd_w=zzhPC&content-id=amzn1.sym.6c74ac28-0eba-4461-ba39-7b1bc57f1b6e&pf_rd_p=6c74ac28-0eba-4461-ba39-7b1bc57f1b6e&pf_rd_r=SXVPZ9YEB2FDK2MK7EQW&pd_rd_wg=Uol98&pd_rd_r=2d4de116-99a2-4ee9-afba-699fc711e2d0&s=videogames&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,15199.0
5,Spigen Rugged Armor Case with Strap Compatible with Nintendo Switch - Matte Black [Video Game],https://www.amazon.in/dp/B087D9KGF2/ref=sspa_dk_detail_4?psc=1&pd_rd_i=B087D9KGF2&pd_rd_w=mpbbO&content-id=amzn1.sym.b3dfef88-30a1-490c-be36-e990ef384667&pf_rd_p=b3dfef88-30a1-490c-be36-e990ef384667&pf_rd_r=FY00QVS257PSGYQ9PZ1T&pd_rd_wg=w08VF&pd_rd_r=d2835dd7-8c67-4124-8907-6ca79c4203ec&s=videogames&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,1999.0
6,"MageGee Gaming Keyboard and Mouse Combo, True RGB Backlit Membrane Office Keyboard, 104 Keys Aluminum Panel USB Quiet Wired Keyboard for Windows Laptop PC - White",https://www.amazon.in/dp/B08CVV9KKS/ref=sspa_dk_detail_2?pd_rd_i=B08CVV9KKS&pd_rd_w=dBHZj&content-id=amzn1.sym.1ab86ed4-e009-4190-bbae-77cbcace0264&pf_rd_p=1ab86ed4-e009-4190-bbae-77cbcace0264&pf_rd_r=1YQ2HNRX3WXZ5R932C8W&pd_rd_wg=H9rS8&pd_rd_r=0263378f-56ed-4a8e-bc24-78d4e41bda2d&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzSlc2UUZGTE40SzRFJmVuY3J5cHRlZElkPUEwMzYwNDk4Mk9TOFczM1pJVzdFSSZlbmNyeXB0ZWRBZElkPUEwOTMyODA0M0ZEQlhMV0VPTUJWMyZ3aWRnZXROYW1lPXNwX2RldGFpbF90aGVtYXRpYyZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU&th=1,2249.0
